,Date,Language,Text,clean_text
2121,2022-09-08 13:59:10+00:00,en,Wonder how much weed I have since I need to set an alarm… BITCH ALOT 😂😅,wonder much weed since need set alarm bitch alot 
2122,2022-09-08 13:55:38+00:00,en,I’m sure if he was an African American arrested for some weed or stealing a purse the detectives would have shaken his hand and let him stop to talk before he was allowed to surrender himself just like this white man who ripped people off for 25 million dollars just did https://t.co/q7MCegaCEQ,im sure african american arrested weed stealing purse detectives would shaken hand let stop talk allowed surrender like white man ripped people million dollars 
2123,2022-09-08 13:53:43+00:00,en,"I’m not smoking no more after the weed I have is gone. Let me write set an alarm.

Whichever comes first, I’m done 😌",im smoking weed gone let write set alarm whichever comes first im done 
2124,2022-09-08 13:52:52+00:00,en,RT @CTVNewsNorthern: Two Caledon men in their late 60s are facing charges after the OPP say they dismantled an illegal cannabis butane oil…,rt two caledon men late facing charges opp say dismantled illegal cannabis butane oil
2125,2022-09-08 13:51:18+00:00,en,Two Caledon men in their late 60s are facing charges after the OPP say they dismantled an illegal cannabis butane oil production.  https://t.co/12vVrQk7Rk,two caledon men late facing charges opp say dismantled illegal cannabis butane oil production 
2126,2022-09-08 13:48:57+00:00,en,"🦅👉🏽The reality of legal weed in California: Huge illegal grows, violence, worker exploitation and deaths! #BrokenPromises 😎👉🏽Me: This is exactly what we said would happen! On prop64. ⁦@CAgovernor⁩ ⁦@GavinNewsom⁩ ⁦@CA_Dem⁩ 👉🏽FAILED US!  https://t.co/fs5rX19eoC",the reality legal weed california huge illegal grows violence worker exploitation deaths me exactly said would happen failed us 
2127,2022-09-08 13:47:51+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2128,2022-09-08 13:46:44+00:00,en,"This SUPERB 5 Letter .COM domain is for sale!

CACAP .com is a premium 22 year old #Capital name, reg'd during the early days of the #web, in 2000!

It can be purchased securely via Godaddy by visiting https://t.co/7oDX0nRdv6 directly. #Bitcoin Accepted.
#Cannabis #CA #CAP #BTC https://t.co/kleVEqdtBT",superb letter com domain sale cacap com premium year old name reg early days it purchased securely via godaddy visiting directly accepted 
2129,2022-09-08 13:45:51+00:00,en,@BeyondBlonde3 The anti marijuana idea is racist based. Marijuana was declared a narcotic because black people were using it regularly back in the days prohibition. It became another way to persecute them., anti marijuana idea racist based marijuana declared narcotic black people using regularly back days prohibition became another way persecute them 
2130,2022-09-08 13:40:42+00:00,en,"First off this fool look like a damn cabbage patch kid running around the streets…. Not even in my league or on my level .. nigga stand on corners all day for a living.. a simple weed transaction got this nigga feeling himself. POOF be gone, bad business.",first fool look like damn cabbage patch kid running around streets even league level nigga stand corners day living simple weed transaction got nigga feeling himself poof gone bad business 
2131,2022-09-08 13:39:04+00:00,en,@JenL123456 Well its the great weed causing that but yeah ok! 🤣❤️‍🔥, well great weed causing yeah ok 
2132,2022-09-08 13:37:21+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2133,2022-09-08 13:36:24+00:00,en,I’ve walked enough corn fields to start to become a littttttle concerned with weed control in corn this year… @mjanders1,ive walked enough corn fields start become littttttle concerned weed control corn year 
2134,2022-09-08 13:35:32+00:00,en,I really smoke weed all day everyday like i grow this shit😭🤦🏾‍♂️,really smoke weed day everyday like grow shit
2135,2022-09-08 13:33:11+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2136,2022-09-08 13:24:12+00:00,en,"$250,000 69 Bass Ln, #Hayfork, #CA - This cabin sits on 5 acres and holds a Type 2: Outdoor 10,000 sq. ft. County Commercial Cannabis permit. It is complete with a Sate Lic. as well. It has all the bells... #CALIFORNIA #RealEstate https://t.co/ddUIK5xioN https://t.co/6VRC7Q4oL0", bass ln cabin sits acres holds type outdoor sq ft county commercial cannabis permit complete sate lic well bells 
2137,2022-09-08 13:22:32+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2138,2022-09-08 13:21:43+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2139,2022-09-08 13:21:11+00:00,en,"Customer says showing I.D. to enter a store is a hassle. Build a bridge and get over it. Bars, liquor stores, weed shops, you can even be asked for I.D. when buying sex toys, smokes, or lottery tickets. Next time, don't show up at closing time. 
https://t.co/WhwOObNNUa",customer says showing i d enter store hassle build bridge get it bars liquor stores weed shops even asked i d buying sex toys smokes lottery tickets next time show closing time 
2140,2022-09-08 13:20:08+00:00,en,Want to bring this weed pen home but those Britney Griner pics looked sad af,want bring weed pen home britney griner pics looked sad af
2141,2022-09-08 13:20:05+00:00,en,"CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) https://t.co/zDPZaJHpHv",ca gov signs cannabis amp child welfare bill newsletter september 
2142,2022-09-08 13:20:03+00:00,en,"CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) https://t.co/zXPHru55Wc",ca gov signs cannabis amp child welfare bill newsletter september 
2143,2022-09-08 13:19:19+00:00,en,"@BigMaseDog @GovernorTomWolf So everything within 100 days of an election is purely to sway the election?

Yes, @pagop doesn't want you to have recreational weed nor do they want to pardon any non violent mj convictions.", everything within days election purely sway election yes want recreational weed want pardon non violent mj convictions 
2144,2022-09-08 13:18:10+00:00,en,the drugs is question: cannabis. she was held for months while pregnant for a single incident of consuming cannabis. https://t.co/by7XloSynq,drugs question cannabis held months pregnant single incident consuming cannabis 
2145,2022-09-08 13:17:46+00:00,en,Hindu mantras and cannabis to start the day! 🙏🏽🕉😙💨,hindu mantras cannabis start day 
2146,2022-09-08 13:17:21+00:00,en,@AshOlutelyTired She's well fed and growing like a weed., well fed growing like weed 
2147,2022-09-08 13:14:17+00:00,en,Gallup Poll shows more people using marijuana than tobacco https://t.co/NLt3u9A2YL via @YouTube,gallup poll shows people using marijuana tobacco via 
2148,2022-09-08 13:14:00+00:00,en,The fact that its really girls fucking the weedman &amp; still paying for weed is some of the wildest shit i ever heard 🥴🙁,fact really girls fucking weedman amp still paying weed wildest shit ever heard 
2149,2022-09-08 13:13:42+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2150,2022-09-08 13:13:33+00:00,en,"Weed Is The New Crack, Can’t Convince Me Otherwise",weed new crack cant convince otherwise
2151,2022-09-08 13:13:13+00:00,en,RT @learnaboutsam: BIG: @NBCNews reports that over 70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. Thes…,rt big reports legal marijuana sold ca dispensaries grown illegal grow farms thes
2152,2022-09-08 13:12:45+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2153,2022-09-08 13:11:56+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2154,2022-09-08 13:10:16+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2155,2022-09-08 13:10:11+00:00,en,"RT @MarijuanaMoment: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022)

FL ag commissioner's DOJ response on medic…",rt ca gov signs cannabis amp child welfare bill newsletter september fl ag commissioner doj response medic
2156,2022-09-08 13:07:59+00:00,en,"For the past 8 years, a policy rider pushed by a MD representative on Capitol Hill has prevented DC from taxing and regulating recreational cannabis. It is well past time for Congress to prioritize removing this unjust obstacle to our right to self-government. #DCStatehood https://t.co/NdXU4TuFF1",past years policy rider pushed md representative capitol hill prevented dc taxing regulating recreational cannabis well past time congress prioritize removing unjust obstacle right self government 
2157,2022-09-08 13:06:15+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2158,2022-09-08 13:05:48+00:00,en,How much weed y’all be smoking a day? Asking for research 🧐,much weed yall smoking day asking research 
2159,2022-09-08 13:05:33+00:00,en,@BigMaseDog @GovernorTomWolf You must be new. Wolf advocated for recreational weed since before his first term., must new wolf advocated recreational weed since first term 
2160,2022-09-08 13:05:18+00:00,en,"RT @MarijuanaMoment: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022)

FL ag commissioner's DOJ response on medic…",rt ca gov signs cannabis amp child welfare bill newsletter september fl ag commissioner doj response medic
2161,2022-09-08 13:04:31+00:00,en,"Ideal for greenhouse supplemental applications. #GreenHouses #agriculture #horticulture #CannabisGrowers #GrowingCannabis #SolarPoweredGrowLights
https://t.co/Uw3Ik9lekT",ideal greenhouse supplemental applications 
2162,2022-09-08 13:03:58+00:00,en,"RT @MarijuanaMoment: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022)

FL ag commissioner's DOJ response on medic…",rt ca gov signs cannabis amp child welfare bill newsletter september fl ag commissioner doj response medic
2163,2022-09-08 13:03:42+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2164,2022-09-08 13:02:59+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2165,2022-09-08 13:02:44+00:00,en,I wish that dream about this guy from town was real besides getting a massive amount of weed in my mouth from a sadly rolled joint that was fun I wanna go back,wish dream guy town real besides getting massive amount weed mouth sadly rolled joint fun wanna go back
2166,2022-09-08 13:02:36+00:00,en,"BIG: @NBCNews reports that over 70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. These sites are often operated by cartels who force victims of human trafficking to help cultivate the marijuana.

https://t.co/1J0BHsAF32",big reports legal marijuana sold ca dispensaries grown illegal grow farms sites often operated cartels force victims human trafficking help cultivate marijuana 
